order_item_id,order_item_name,order_item_type,order_id
25271,Blue asymmetrical ikkat coord set - S,line_item,15337
25272,Shipping Charges,shipping,15337
25277,Black cotton dress 3 - M,line_item,15340
25278,Shipping Charges,shipping,15340
25281,Lavender georgette dress - XL,line_item,15342
25282,Lavender georgette dress - 1-5 yrs,line_item,15342
25283,Shipping Charges,shipping,15342
25284,Peach georgette mirror 3 tier lehenga and blouse with duppatta - XS,line_item,15343
25285,Shipping Charges,shipping,15343
25288,Lavender georgette dress - XS,line_item,15345
25289,Shipping Charges,shipping,15345
25290,Peach chanderi cotton mirror work dress with dupatta - 7XL,line_item,15346
25291,Shipping Charges,shipping,15346
25294,Pink floral 1tier cotton dress - S,line_item,15362
25295,Shipping Charges,shipping,15362
25302,Red georgette mirror work kurti with gharara - 7XL,line_item,15365
25303,Shipping Charges,shipping,15365
25304,Neon pink georgette dress - XL,line_item,15366
25305,Shipping Charges,shipping,15366
25310,Cream glace cotton lehenga with blouse - S,line_item,15369
25311,Shipping Charges,shipping,15369
25312,Red 3 tier georgette dress - M,line_item,15368
25313,Shipping Charges,shipping,15368
25317,Green high low georgette dress - S,line_item,15371
25318,Shipping Charges,shipping,15371
25322,Violet georgette dress - XXS,line_item,15373
25323,Shipping Charges,shipping,15373
25324,Green organza suit - M,line_item,15374
25325,Shipping Charges,shipping,15374
25326,Red 3 tier georgette dress - M,line_item,15375
25327,Purple hakoba dress - M,line_item,15375
25328,Dark violet ikkat dress - M,line_item,15375
25329,Shipping Charges,shipping,15375
25330,Lavender organza dress - M,line_item,15376
25331,Shipping Charges,shipping,15376
25332,Purple hakoba dress - L,line_item,15377
25333,Shipping Charges,shipping,15377
25334,Black cotton dress 3 - M,line_item,15378
25335,Shipping Charges,shipping,15378
25338,Orange tie and dye lehenga and blouse - 4XL,line_item,15379
25339,Shipping Charges,shipping,15379
25340,Baby pink 2 tier cotton dress - S,line_item,15380
25341,Green shaded dress - S,line_item,15380
25342,Blue and white cotton dress - S,line_item,15380
25343,Shipping Charges,shipping,15380
25346,Yellow 2 tier cotton dress - L,line_item,15382
25347,Shipping Charges,shipping,15382
25348,White georgette dress 2 - XS,line_item,15383
25349,Green organza suit - S,line_item,15383
25350,Shipping Charges,shipping,15383
25353,Navy blue georgette lehenga and blouse - M,line_item,15385
25354,Shipping Charges,shipping,15385
25355,Pink patchwork finish glace cotton 3 tier lehenga with blouse - XL,line_item,15386
25356,Shipping Charges,shipping,15386
25357,Pink floral 1tier cotton dress - M,line_item,15387
25358,Shipping Charges,shipping,15387
25359,Pista green georgette dress - L,line_item,15388
25360,Shipping Charges,shipping,15388
25361,Yellow 2 tier cotton dress - M,line_item,15389
25362,Lavender georgette dress - M,line_item,15389
25363,Shipping Charges,shipping,15389
25364,Lilac 1 tier cotton dress - M,line_item,15390
25365,Shipping Charges,shipping,15390
25366,Dark violet ikkat dress - 4XL,line_item,15391
25367,Pink cotton dress - 3XL,line_item,15391
25368,Blue cotton dress - 3XL,line_item,15391
25369,Blue 1 tier georgette dress - 3XL,line_item,15391
25370,White cotton co-ord set - 3XL,line_item,15391
25371,Green patchwork finish glace cotton 3 tier lehenga with blouse - 3XL,line_item,15391
25372,Mehendi green hakoba dress - 3XL,line_item,15391
25373,Shipping Charges,shipping,15391
25378,Maroon cotton lehenga and blouse - XL,line_item,15397
25379,Shipping Charges,shipping,15397
25384,Blue floral georgette lehenga and blouse - M,line_item,15399
25385,Shipping Charges,shipping,15399
25404,Violet chikankaari georgette lehenga with blouse with mirror work net duppatta - XS,line_item,15403
25405,Shipping Charges,shipping,15403
25412,Royal blue georgette dress - M,line_item,15405
25413,Lilac cotton dress 2 - M,line_item,15405
25414,Shipping Charges,shipping,15405
25415,Green georgette lehenga and blouse - XL,line_item,15406
25416,Shipping Charges,shipping,15406
25417,Lavender organza dress - 5XL,line_item,15407
25418,Yellow tie and dye 3tier cotton dress - 5XL,line_item,15407
25419,Shipping Charges,shipping,15407
25424,Violet georgette dress - S,line_item,15410
25425,Shipping Charges,shipping,15410
25426,Black cotton dress 3 - S,line_item,15411
25427,Shipping Charges,shipping,15411
25428,Blue shibori organza mirror work suit - M,line_item,15412
25429,Shipping Charges,shipping,15412
25430,Indigo coat - M,line_item,15413
25431,Lavender georgette dress - M,line_item,15413
25432,Shipping Charges,shipping,15413
25435,Green shaded dress - M,line_item,15415
25436,Indigo cotton lehenga and blouse - M,line_item,15415
25437,Shipping Charges,shipping,15415
25443,Black asymmetrical cotton dress - M,line_item,15417
25444,Shipping Charges,shipping,15417
25445,Olive green 3 tier cotton dress - S,line_item,15418
25446,Yellow tie and dye 3tier cotton dress - S,line_item,15418
25447,White georgette dress - S,line_item,15418
25448,Red hakoba coord set - S,line_item,15418
25449,Shipping Charges,shipping,15418
25452,Lavender georgette dress - S,line_item,15420
25453,Blue cotton coord set - XXS,line_item,15420
25454,Shipping Charges,shipping,15420
25455,Green georgette lehenga and blouse - XL,line_item,15421
25456,Shipping Charges,shipping,15421
25457,Cream glace cotton lehenga with blouse - M,line_item,15422
25458,Shipping Charges,shipping,15422
25461,Lavender georgette dress - M,line_item,15424
25462,Shipping Charges,shipping,15424
25463,Violet georgette dress - XS,line_item,15425
25464,Shipping Charges,shipping,15425
25465,Navy blue georgette lehenga and blouse - L,line_item,15426
25466,Shipping Charges,shipping,15426
25467,Blue floral cotton dress 2 - M,line_item,15427
25468,Shipping Charges,shipping,15427
25475,Green organza saree with blouse - XL,line_item,15430
25476,Shipping Charges,shipping,15430
25477,Blue asymmetrical ikkat coord set - L,line_item,15431
25478,Baby pink 2 tier cotton dress - L,line_item,15431
25479,Shipping Charges,shipping,15431
25480,Purple georgette dress - M,line_item,15432
25481,Shipping Charges,shipping,15432
25490,Lavender georgette dress - S,line_item,15436
25491,Shipping Charges,shipping,15436
25498,Violet georgette dress - XL,line_item,15438
25499,Lavender georgette dress - XL,line_item,15438
25500,Blue ajrak  print 2 tier cotton dress - XL,line_item,15438
25501,Blue 1 tier georgette dress - XL,line_item,15438
25502,Yellow 2 tier cotton dress - XL,line_item,15438
25503,Shipping Charges,shipping,15438
25504,Pink organza 3 tier lehenga and blouse - XS,line_item,15439
25505,Shipping Charges,shipping,15439
25506,Blue 1 tier georgette dress - M,line_item,15440
25507,Neon pink georgette dress - M,line_item,15440
25508,Shipping Charges,shipping,15440
25509,Green georgette lehenga and blouse - XS,line_item,15454
25510,Shipping Charges,shipping,15454
25511,Green shaded dress - 3XL,line_item,15455
25512,Green high low georgette dress - 3XL,line_item,15455
25513,Shipping Charges,shipping,15455
25514,Green ikkat cotton dress - L,line_item,15456
25515,Pink ikkat cotton dress - L,line_item,15456
25516,Shipping Charges,shipping,15456
25517,Ash blue cotton dress - L,line_item,15457
25518,Green organza saree with blouse - L,line_item,15457
25519,Shipping Charges,shipping,15457
25520,Yellow tie and dye 3tier cotton dress - L,line_item,15458
25521,Shipping Charges,shipping,15458
25522,Cream glace cotton lehenga with blouse - S,line_item,15459
25523,Shipping Charges,shipping,15459
25528,Green shaded dress - M,line_item,15462
25529,Shipping Charges,shipping,15462
25530,Orange 3 tier hakoba dress - L,line_item,15463
25531,Blue asymmetrical ikkat coord set - L,line_item,15463
25532,Yellow cotton lehenga and blouse - L,line_item,15463
25533,Shipping Charges,shipping,15463
25534,Lavender georgette dress - XS,line_item,15464
25535,Shipping Charges,shipping,15464
25543,Lavender georgette dress - S,line_item,15468
25544,Shipping Charges,shipping,15468
25548,Pink cotton dress - 3XL,line_item,15470
25549,Shipping Charges,shipping,15470
25550,Black mirror work georgette dress - M,line_item,15471
25551,Shipping Charges,shipping,15471
25554,Cyan 3tier cotton dress - L,line_item,15473
25555,Violet kalamkari cotton dress - L,line_item,15473
25556,Orange 3 tier hakoba dress - L,line_item,15473
25557,Shipping Charges,shipping,15473
25558,Black cotton dress 3 - L,line_item,15474
25559,Shipping Charges,shipping,15474
25562,Maroon georgette dress - S,line_item,15476
25563,Shipping Charges,shipping,15476
25582,Lavender georgette dress - XS,line_item,15479
25583,Shipping Charges,shipping,15479
25584,Maroon cotton lehenga and blouse - XS,line_item,15480
25585,Shipping Charges,shipping,15480
25594,Blue asymmetrical ikkat coord set - L,line_item,15482
25595,Shipping Charges,shipping,15482
25596,Lavender georgette dress - M,line_item,15483
25597,Shipping Charges,shipping,15483
25598,Blue georgette dress - 4XL,line_item,15484
25599,White 1 tier georgette dress - 4XL,line_item,15484
25600,Green high low georgette dress - 4XL,line_item,15484
25601,Shipping Charges,shipping,15484
25602,Lavender georgette dress - M,line_item,15485
25603,Violet georgette dress - M,line_item,15485
25604,Red 3 tier georgette dress - M,line_item,15485
25605,Black asymmetrical cotton dress - M,line_item,15485
25606,Shipping Charges,shipping,15485
25607,Violet chikankaari georgette lehenga with blouse with mirror work net duppatta - XL,line_item,15486
25608,Black cotton suit with kota silk dupatta - XL,line_item,15486
25609,Shipping Charges,shipping,15486
25612,Violet chikankaari georgette lehenga with blouse with mirror work net duppatta - XL,line_item,15488
25613,Shipping Charges,shipping,15488
25614,Pink organza 3 tier lehenga and blouse - 2XL,line_item,15489
25615,Shipping Charges,shipping,15489
25619,Blue 1 tier georgette dress - M,line_item,15505
25620,Pink 3 tier organza dress - M,line_item,15505
25621,Pista green georgette dress - M,line_item,15505
25622,Shipping Charges,shipping,15505
25623,Pink ikkat cotton dress - L,line_item,15539
25624,Green shaded dress - L,line_item,15539
25625,Shipping Charges,shipping,15539
25626,Blue organza lehenga with blouse - XL,line_item,15572
25627,Shipping Charges,shipping,15572
25634,Red 3 tier georgette coat - S,line_item,15576
25636,Violet georgette dress - 2XL,line_item,15578
25637,Pink patchwork finish glace cotton 3 tier lehenga with blouse - M,line_item,15579
25638,Red 3 tier georgette coat - S,line_item,15580
25639,Violet georgette dress - L,line_item,15581
25641,Red 3 tier georgette coat - M,line_item,15583
25642,Black cotton dress 3 - L,line_item,15584
25643,Red 3 tier georgette coat - S,line_item,15585
25644,Black asymmetrical cotton dress - M,line_item,15586
25645,Green cotton dress - M,line_item,15586
25646,Green 3 tier georgette dress - M,line_item,15587
25650,Blue 2 tier cotton dress - M,line_item,15589
25651,Pink patchwork finish glace cotton 3 tier lehenga with blouse - M,line_item,15589
25652,Baby pink 2 tier cotton dress - M,line_item,15589
25653,Lavender georgette dress - 3XL,line_item,15590
25658,Pink ikkat cotton dress - XS,line_item,15592
25659,Black patchwork finish glace cotton skirt - M,line_item,15593
25660,Peach georgette mirror 3 tier lehenga and blouse with duppatta - L,line_item,15594
25661,Purple 3 tier georgette dress - L,line_item,15595
25662,Red 3 tier georgette coat - S,line_item,15596
25664,Green 3 tier georgette dress - M,line_item,15598
25681,Black cotton dress 3 - S,line_item,15602
25682,Indigo cotton dress - S,line_item,15602
25706,Black  3 tier georgette coat - S,line_item,15604
25707,Black  3 tier georgette coat - XS,line_item,15604
25709,Green organza suit - 3XL,line_item,15605
25710,Red 3 tier georgette coat - L,line_item,15606
25713,Red 3 tier georgette coat - S,line_item,15608
25714,Blue organza lehenga with blouse - XXS,line_item,15609
25715,Violet kalamkari cotton dress - S,line_item,15610
25716,Red 3 tier georgette coat - XL,line_item,15611
25718,Yellow 2 tier cotton dress - XL,line_item,15613
25720,Black cotton dress 3 - S,line_item,15615
25721,Royal blue georgette dress - XL,line_item,15616
25722,Green georgette lehenga and blouse - XXS,line_item,15617
25723,Black  3 tier georgette coat - XS,line_item,15618
25727,Black  3 tier georgette coat - XS,line_item,15621
25728,White georgette dress 2 - L,line_item,15622
25729,Red 3 tier georgette coat - L,line_item,15622
25732,Red 3 tier georgette coat - M,line_item,15625
25736,Baby pink 2 tier cotton dress - XL,line_item,15628
25742,Maroon georgette dress - 7XL,line_item,15633
25744,Lavender georgette dress - XL,line_item,15635
25745,Black  3 tier georgette coat - XL,line_item,15636
25747,Black 3 tier georgette dress - M,line_item,15638
25748,Black asymmetrical cotton dress - M,line_item,15638
25750,Lavender chanderi  cotton mirror work suit - S,line_item,15640
25757,Lavender georgette dress - L,line_item,15645
25758,Cream glace cotton lehenga with blouse - XL,line_item,15646
25759,White shibori organza mirror work dress - XS,line_item,15647
25760,Green 3 tier georgette dress - XL,line_item,15648
25761,Grey organza dress with dupatta - XL,line_item,15648
25764,Cream glace cotton lehenga with blouse - S,line_item,15651
25765,Pink patchwork finish glace cotton 3 tier lehenga with blouse - L,line_item,15652
25766,Blue asymmetrical ikkat coord set - M,line_item,15652
25770,Lavender organza dress - S,line_item,15656
25772,Violet chikankaari georgette lehenga with blouse with mirror work net duppatta - 7XL,line_item,15657
25775,Black  3 tier georgette coat - L,line_item,15660
25776,Black 3 tier georgette dress - 4XL,line_item,15661
25777,Pink patchwork finish glace cotton 3 tier lehenga with blouse - XL,line_item,15662
25778,Cream glace cotton lehenga with blouse - XL,line_item,15662
25779,Olive green 3 tier cotton dress - XL,line_item,15662
25780,Pink floral 1tier cotton dress - XL,line_item,15662
25782,Red 3 tier georgette coat - XL,line_item,15664
25784,Pink patchwork finish glace cotton 3 tier lehenga with blouse - M,line_item,15666
25785,Peach georgette mirror 3 tier lehenga and blouse with duppatta - XXS,line_item,15667
25786,Grey high low georgette dress - M,line_item,15668
25787,Blue asymmetrical ikkat coord set - M,line_item,15669
25788,Pastel blue georgette dress - L,line_item,15670
25790,Pink 3 tier organza dress - M,line_item,15672
25791,Shipping Charges,shipping,15672
25810,Yellow 2 tier cotton dress - M,line_item,15677
25811,Shipping Charges,shipping,15677
25812,Red ajrak cotton skirt - M,line_item,15678
25813,Shipping Charges,shipping,15678
25814,Black mirror work georgette dress - 2XL,line_item,15679
25815,Shipping Charges,shipping,15679
25816,Indigo coat - 3XL,line_item,15680
25817,Shipping Charges,shipping,15680
